Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
10/20/1992,415.480011,417.980011,414.4899902,414.980011,258210000
10/21/1992,415.6700134,416.1499939,414.5400085,415.5299988,219100000
10/22/1992,414.8999939,416.8099976,413.1000061,415.6700134,216400000
10/23/1992,414.1000061,416.230011,413.6799927,414.8999939,199060000
10/26/1992,418.1600037,418.1700134,413.7099915,414.0899963,188060000
10/27/1992,418.4899902,419.2000122,416.9700012,418.1799927,201730000
10/28/1992,420.1300049,420.1300049,417.5599976,418.4899902,203910000
10/29/1992,420.8599854,421.1600037,419.8299866,420.1499939,206550000
10/30/1992,418.6799927,421.1300049,418.5400085,420.8599854,201930000
11/2/1992,422.75,422.75,418.1199951,418.6600037,203280000
11/3/1992,419.9200134,422.8099976,418.5899963,422.75,208140000
11/4/1992,417.1099854,421.0700073,416.6099854,419.9100037,194400000
11/5/1992,418.3399963,418.3999939,415.5799866,417.0799866,219730000
11/6/1992,417.5799866,418.3500061,417.0100098,418.3500061,205310000
11/9/1992,418.5899963,420.1300049,416.7900085,417.5799866,197560000
11/10/1992,418.6199951,419.7099915,417.980011,418.5899963,223180000
11/11/1992,422.2000122,422.3299866,418.3999939,418.6199951,243750000
11/12/1992,422.8699951,423.1000061,421.7000122,422.2000122,226010000
11/13/1992,422.4299927,422.9100037,421.0400085,422.8900146,192950000
11/16/1992,420.6799927,422.4400024,420.3500061,422.4400024,173600000
11/17/1992,419.269989,420.9700012,418.3099976,420.6300049,187660000
11/18/1992,422.8500061,423.4899902,419.2399902,419.269989,219080000
11/19/1992,423.6099854,423.6099854,422.5,422.8599854,218720000
11/20/1992,426.6499939,426.980011,423.6099854,423.6099854,257460000
11/23/1992,425.1199951,426.6499939,424.9500122,426.6499939,192530000
11/24/1992,427.5899963,429.3099976,424.8299866,425.1400146,241540000
11/25/1992,429.1900024,429.4100037,427.5799866,427.5899963,207700000
11/27/1992,430.1600037,431.9299927,429.1700134,429.1900024,106020000
11/30/1992,431.3500061,431.5299988,429.3599854,430.1900024,230150000
12/1/1992,430.7799988,431.4700012,429.2000122,431.3500061,259050000
12/2/1992,429.8900146,430.8699951,428.6099854,430.7799988,247010000
12/3/1992,429.9100037,430.9899902,428.7999878,429.980011,238050000
12/4/1992,432.0599976,432.8900146,429.7399902,429.9299927,234960000
12/7/1992,435.3099976,435.3099976,432.0599976,432.0599976,217700000
12/8/1992,436.9899902,436.9899902,434.6799927,435.3099976,234330000
12/9/1992,435.6499939,436.9899902,433.980011,436.9899902,230060000
12/10/1992,434.6400146,435.6600037,432.6499939,435.6600037,240640000
12/11/1992,433.730011,434.6400146,433.3399963,434.6400146,164510000
12/14/1992,432.8399963,435.2600098,432.8299866,433.730011,187040000
12/15/1992,432.5700073,433.6600037,431.9200134,432.8200073,227770000
12/16/1992,431.519989,434.2200012,430.8800049,432.5799866,242130000
12/17/1992,435.4299927,435.4400024,431.4599915,431.519989,251640000
12/18/1992,441.2799988,441.2900085,435.4599915,435.4599915,389300000
12/21/1992,440.7000122,441.2600098,439.6499939,441.2600098,224680000
12/22/1992,440.3099976,441.6400146,438.25,440.7000122,250430000
12/23/1992,439.0299988,441.1099854,439.0299988,440.2900085,234140000
12/24/1992,439.769989,439.8099976,439.0299988,439.0299988,95240000
12/28/1992,439.1499939,439.769989,437.2600098,439.769989,143970000
12/29/1992,437.980011,442.6499939,437.6000061,439.1499939,213660000
12/30/1992,438.8200073,439.3699951,437.1199951,437.980011,183930000
12/31/1992,435.7099915,439.5899963,435.7099915,438.8200073,165910000
1/4/1993,435.3800049,437.3200073,434.480011,435.7000122,201210000
1/5/1993,434.3399963,435.3999939,433.5499878,435.3800049,240350000
1/6/1993,434.519989,435.1700134,432.519989,434.3399963,295240000
1/7/1993,430.730011,435.4599915,429.7600098,434.519989,304850000
1/8/1993,429.0499878,430.730011,426.8800049,430.730011,263470000
1/11/1993,430.9500122,431.0400085,429.0100098,429.0400085,217150000
1/12/1993,431.0400085,431.3900146,428.1900024,430.9500122,239410000
1/13/1993,433.0299988,433.4400024,429.9899902,431.0299988,245360000
1/14/1993,435.9400024,435.9599915,433.0799866,433.0799866,281040000
1/15/1993,437.1499939,439.4899902,435.8399963,435.8699951,309720000
1/18/1993,436.8399963,437.1300049,435.9200134,437.1300049,196030000
1/19/1993,435.1300049,437.7000122,434.5899963,436.8399963,283240000
1/20/1993,433.3699951,436.230011,433.3699951,435.1400146,268790000
1/21/1993,435.4899902,435.75,432.480011,433.3699951,257620000
1/22/1993,436.1099854,437.8099976,435.4899902,435.4899902,293320000
1/25/1993,440.0100098,440.5299988,436.1099854,436.1099854,288740000
1/26/1993,439.9500122,442.6600037,439.5400085,440.0499878,314110000
1/27/1993,438.1099854,440.0400085,436.8200073,439.9500122,277020000
1/28/1993,438.6600037,439.1400146,437.2999878,438.1300049,256980000
1/29/1993,438.7799988,438.9299927,436.9100037,438.6700134,247200000
2/1/1993,442.519989,442.519989,438.7799988,438.7799988,238570000
2/2/1993,442.5499878,442.8699951,440.7600098,442.519989,271560000
2/3/1993,447.2000122,447.3500061,442.5599976,442.5599976,345410000
2/4/1993,449.5599976,449.8599854,447.2000122,447.2000122,351140000
2/5/1993,448.9299927,449.5599976,446.9500122,449.5599976,324710000
2/8/1993,447.8500061,450.0400085,447.7000122,448.9400024,243400000
2/9/1993,445.3299866,448.0400085,444.519989,448.0400085,240410000
2/10/1993,446.230011,446.3699951,444.2399902,445.3299866,251910000
2/11/1993,447.6600037,449.3599854,446.2099915,446.2099915,257190000
2/12/1993,444.5799866,447.7000122,444.5799866,447.6600037,216810000
2/16/1993,433.9100037,444.5299988,433.4700012,444.5299988,332850000
2/17/1993,433.2999878,433.9700012,430.9200134,433.9299927,302210000
2/18/1993,431.8999939,437.7900085,428.25,433.2999878,311180000
2/19/1993,434.2200012,434.2600098,431.6799927,431.9299927,310700000
2/22/1993,435.2399902,436.4899902,433.5299988,434.2099915,311570000
2/23/1993,434.7999878,436.8399963,432.4100037,435.3399963,329060000
2/24/1993,440.8699951,440.8699951,434.6799927,434.7600098,316750000
2/25/1993,442.3399963,442.3399963,439.6700134,440.7000122,252860000
2/26/1993,443.3800049,443.769989,440.980011,442.3399963,234160000
3/1/1993,442.0100098,444.1799927,441.3399963,443.3800049,232460000
3/2/1993,447.8999939,447.9100037,441.0700073,442,269750000
3/3/1993,449.2600098,450,447.730011,447.8999939,277380000
3/4/1993,447.3399963,449.519989,446.7200012,449.2600098,234220000
3/5/1993,446.1099854,449.5899963,445.5599976,447.3399963,253480000
3/8/1993,454.7099915,454.7099915,446.1199951,446.1199951,275290000
3/9/1993,454.3999939,455.519989,453.6799927,454.6700134,290670000
3/10/1993,456.3299866,456.3399963,452.7000122,454.3999939,255610000
3/11/1993,453.7200012,456.7600098,453.480011,456.3500061,257060000
3/12/1993,449.8299866,453.7000122,447.0400085,453.7000122,255420000
3/15/1993,451.4299927,451.4299927,449.3999939,449.8299866,195930000
3/16/1993,451.3699951,452.3599854,451.0100098,451.4299927,218820000
3/17/1993,448.3099976,451.3599854,447.9899902,451.3599854,241270000
3/18/1993,451.8900146,452.3900146,448.3599854,448.3599854,241180000
3/19/1993,450.1799927,453.3200073,449.9100037,451.8999939,339660000
3/22/1993,448.8800049,450.1700134,446.0799866,450.1700134,233190000
3/23/1993,448.7600098,449.7999878,448.2999878,448.8800049,232730000
3/24/1993,448.0700073,450.8999939,446.1000061,448.7099915,274300000
3/25/1993,450.8800049,451.75,447.9299927,448.0899963,251530000
3/26/1993,447.7799988,452.0899963,447.6900024,450.9100037,226650000
3/29/1993,450.769989,452.8099976,447.75,447.7600098,199970000
3/30/1993,451.9700012,452.0599976,449.6300049,450.7900085,231190000
3/31/1993,451.6700134,454.8800049,451.6700134,451.9700012,279190000
4/1/1993,450.2999878,452.6300049,449.6000061,451.6700134,234530000
4/2/1993,441.3900146,450.2799988,440.7099915,450.2799988,323330000
4/5/1993,442.2900085,442.4299927,440.5299988,441.4200134,296080000
4/6/1993,441.1600037,443.3800049,439.480011,442.2900085,293680000
4/7/1993,442.730011,442.730011,440.5,441.1600037,300000000
4/8/1993,441.8399963,443.769989,440.019989,442.7099915,284370000
4/12/1993,448.3699951,448.3699951,441.8399963,441.8399963,259690000
4/13/1993,449.2200012,450.3999939,447.6600037,448.4100037,286690000
4/14/1993,448.6600037,450,448.019989,449.2200012,257340000
4/15/1993,448.3999939,449.1099854,446.3900146,448.6000061,259500000
4/16/1993,448.9400024,449.3900146,447.6700134,448.4100037,305160000
4/19/1993,447.4599915,449.1400146,445.8500061,448.9400024,244710000
4/20/1993,445.1000061,447.4599915,441.8099976,447.4599915,317990000
4/21/1993,443.6300049,445.769989,443.0799866,445.0899963,287300000
4/22/1993,439.4599915,445.730011,439.4599915,443.5499878,310390000
4/23/1993,437.0299988,439.4899902,436.8200073,439.4899902,259810000
4/26/1993,433.5400085,438.3500061,432.2999878,437.0299988,283260000
4/27/1993,438.0100098,438.019989,433.1400146,433.519989,284140000
4/28/1993,438.019989,438.7999878,436.6799927,438.0100098,267980000
4/29/1993,438.8900146,438.9599915,435.5899963,438.019989,249760000
4/30/1993,440.1900024,442.2900085,438.8900146,438.8900146,247460000
5/3/1993,442.4599915,442.5899963,438.25,440.1900024,224970000
5/4/1993,444.0499878,445.1900024,442.4500122,442.5799866,268310000
5/5/1993,444.519989,446.0899963,443.7600098,443.980011,274240000
5/6/1993,443.2600098,444.8099976,442.8999939,444.6000061,255460000
5/7/1993,442.3099976,443.7000122,441.6900024,443.2799988,223570000
5/10/1993,442.7999878,445.4200134,442.0499878,442.3399963,235580000
5/11/1993,444.3599854,444.5700073,441.519989,442.7999878,218480000
5/12/1993,444.7999878,445.1600037,442.8699951,444.3200073,255680000
5/13/1993,439.230011,444.75,439.230011,444.75,293920000
5/14/1993,439.5599976,439.8200073,438.1000061,439.2200012,252910000
5/17/1993,440.3699951,440.3800049,437.8299866,439.5599976,227580000
5/18/1993,440.3200073,441.2600098,437.9500122,440.3900146,264300000
5/19/1993,447.5700073,447.8599854,436.8599854,440.3200073,342420000
5/20/1993,450.5899963,450.5899963,447.3599854,447.5700073,289160000
5/21/1993,445.8399963,450.5899963,444.8900146,450.5899963,279120000
5/24/1993,448,448.4400024,445.2600098,445.8399963,197990000
5/25/1993,448.8500061,449.0400085,447.7000122,448,222090000
5/26/1993,453.4400024,453.5100098,448.8200073,448.8500061,274230000
5/27/1993,452.4100037,454.5499878,451.1400146,453.4400024,300810000
5/28/1993,450.1900024,452.4100037,447.6700134,452.4100037,207820000
6/1/1993,453.8299866,455.6300049,450.230011,450.230011,229690000
6/2/1993,453.8500061,454.5299988,452.6799927,453.8299866,295560000
6/3/1993,452.4899902,453.8500061,451.1199951,453.8399963,285570000
6/4/1993,450.0599976,452.4299927,448.9200134,452.4299927,226440000
6/7/1993,447.6900024,450.75,447.3200073,450.0700073,236920000
6/8/1993,444.7099915,447.6499939,444.3099976,447.6499939,240640000
6/9/1993,445.7799988,447.3900146,444.6600037,444.7099915,249030000
6/10/1993,445.3800049,446.2200012,444.0899963,445.7799988,232600000
6/11/1993,447.2600098,448.1900024,445.3800049,445.3800049,256750000
6/14/1993,447.7099915,448.6400146,447.230011,447.2600098,210440000
6/15/1993,446.269989,448.2799988,446.1799927,447.730011,234110000
6/16/1993,447.4299927,447.4299927,443.6099854,446.269989,267500000
6/17/1993,448.5400085,448.980011,446.9100037,447.4299927,239810000
6/18/1993,443.6799927,448.5899963,443.6799927,448.5400085,300500000
6/21/1993,446.2200012,446.2200012,443.6799927,443.6799927,223650000
6/22/1993,445.9299927,446.2900085,444.9400024,446.25,259530000
6/23/1993,443.1900024,445.9599915,443.1900024,445.9599915,278260000
6/24/1993,446.6199951,447.2099915,442.5,443.0400085,267450000
6/25/1993,447.6000061,448.6400146,446.6199951,446.6199951,210430000
6/28/1993,451.8500061,451.8999939,447.6000061,447.6000061,242090000
6/29/1993,450.6900024,451.8999939,449.6700134,451.8900146,276310000
6/30/1993,450.5299988,451.4700012,450.1499939,450.6900024,281120000
7/1/1993,449.019989,451.1499939,448.7099915,450.5400085,292040000
7/2/1993,445.8399963,449.019989,445.2000122,449.019989,220750000
7/6/1993,441.4299927,446.8699951,441.4200134,445.8599854,234810000
7/7/1993,442.8299866,443.6300049,441.3999939,441.3999939,253170000
7/8/1993,448.6400146,448.6400146,442.8399963,442.8399963,282910000
7/9/1993,448.1099854,448.9400024,446.7399902,448.6400146,235210000
7/12/1993,448.980011,449.1099854,447.7099915,448.1300049,202310000
7/13/1993,448.0899963,450.7000122,448.0700073,449,236720000
7/14/1993,450.0799866,451.1199951,448.0799866,448.0799866,297430000
7/15/1993,449.2200012,450.1199951,447.2600098,450.0899963,277810000
7/16/1993,445.75,449.0799866,445.6600037,449.0700073,263100000
7/19/1993,446.0299988,446.7799988,444.8299866,445.75,216370000
7/20/1993,447.3099976,447.6300049,443.7099915,446.0299988,277420000
7/21/1993,447.1799927,447.5,445.8399963,447.2799988,278590000
7/22/1993,444.5100098,447.230011,443.7200012,447.1799927,249630000
7/23/1993,447.1000061,447.1000061,444.5400085,444.5400085,222170000
7/26/1993,449.0899963,449.5,447.0400085,447.0599976,222580000
7/27/1993,448.2399902,449.4400024,446.7600098,449,256750000
7/28/1993,447.1900024,448.6099854,446.5899963,448.25,273100000
7/29/1993,450.2399902,450.769989,447.1900024,447.1900024,261240000
7/30/1993,448.1300049,450.2200012,446.980011,450.1900024,254420000
8/2/1993,450.1499939,450.1499939,448.0299988,448.1300049,230380000
8/3/1993,449.269989,450.4299927,447.5899963,450.1499939,253110000
8/4/1993,448.5400085,449.7200012,447.9299927,449.269989,230040000
8/5/1993,448.1300049,449.6099854,446.9400024,448.5499878,261900000
8/6/1993,448.6799927,449.2600098,447.8699951,448.1300049,221170000
8/9/1993,450.7200012,451.5100098,448.3099976,448.6799927,232750000
8/10/1993,449.4500122,450.7099915,449.1000061,450.7099915,255520000
8/11/1993,450.4599915,451,449.6000061,449.6000061,268330000
8/12/1993,448.9599915,451.6300049,447.5299988,450.4700012,278530000
8/13/1993,450.1400146,450.25,448.9700012,448.9700012,214370000
8/16/1993,452.3800049,453.4100037,450.25,450.25,233640000
8/17/1993,453.1300049,453.7000122,451.9599915,452.3800049,261320000
8/18/1993,456.0400085,456.9899902,453.2099915,453.2099915,312940000
8/19/1993,456.4299927,456.7600098,455.2000122,456.0100098,293330000
8/20/1993,456.1600037,456.6799927,454.6000061,456.5100098,276800000
8/23/1993,455.230011,456.1199951,454.2900085,456.1199951,212500000
8/24/1993,459.769989,459.769989,455.0400085,455.230011,270700000
8/25/1993,460.1300049,462.0400085,459.2999878,459.75,301650000
8/26/1993,461.0400085,462.8699951,458.8200073,460.0400085,254070000
8/27/1993,460.5400085,461.0499878,459.1900024,461.0499878,196140000
8/30/1993,461.8999939,462.5799866,460.2799988,460.5400085,194180000
8/31/1993,463.5599976,463.5599976,461.2900085,461.8999939,252830000
9/1/1993,463.1499939,463.7999878,461.769989,463.5499878,245040000
9/2/1993,461.2999878,463.5400085,461.0700073,463.1300049,259870000
9/3/1993,461.3399963,462.0499878,459.9100037,461.2999878,197160000
9/7/1993,458.519989,462.0700073,457.9500122,461.3399963,229500000
9/8/1993,456.6499939,458.5299988,453.75,458.519989,283100000
9/9/1993,457.5,458.1099854,455.1700134,456.6499939,258070000
9/10/1993,461.7200012,461.8599854,457.4899902,457.4899902,269950000
9/13/1993,462.0599976,463.3800049,461.4100037,461.7000122,244970000
9/14/1993,459.8999939,461.9299927,458.1499939,461.9299927,258650000
9/15/1993,461.6000061,461.9599915,456.3099976,459.8999939,294410000
9/16/1993,459.4299927,461.5400085,459,461.5400085,229700000
9/17/1993,458.8299866,459.4299927,457.0899963,459.4299927,381370000
9/20/1993,455.0499878,459.9100037,455,458.8399963,231130000
9/21/1993,452.9500122,455.7999878,449.6400146,455.0499878,300310000
9/22/1993,456.2000122,456.9200134,452.9400024,452.9400024,298960000
9/23/1993,457.7399902,458.6900024,456.25,456.25,275350000
9/24/1993,457.6300049,458.5599976,456.9200134,457.7399902,248270000
9/27/1993,461.7999878,461.8099976,457.6300049,457.6300049,244920000
9/28/1993,461.5299988,462.0799866,460.9100037,461.8399963,243320000
9/29/1993,460.1099854,462.1700134,459.5100098,461.6000061,277690000
9/30/1993,458.9299927,460.5599976,458.2799988,460.1099854,280980000
10/1/1993,461.2799988,461.480011,458.3500061,458.9299927,256880000
10/4/1993,461.3399963,461.7999878,460.019989,461.2799988,229380000
10/5/1993,461.2000122,463.1499939,459.4500122,461.3399963,294570000
10/6/1993,460.7399902,462.6000061,460.2600098,461.2399902,277070000
10/7/1993,459.1799927,461.1300049,459.0799866,460.7099915,255210000
10/8/1993,460.3099976,460.9899902,456.3999939,459.1799927,243600000
10/11/1993,460.8800049,461.8699951,460.3099976,460.3099976,183060000
10/12/1993,461.1199951,462.4700012,460.730011,461.0400085,263970000
10/13/1993,461.4899902,461.980011,460.7600098,461.1199951,290930000
10/14/1993,466.8299866,466.8299866,461.5499878,461.5499878,352530000
10/15/1993,469.5,471.1000061,466.8299866,466.8299866,366110000
10/18/1993,468.4500122,470.0400085,468.019989,469.5,329580000
10/19/1993,466.2099915,468.6400146,464.7999878,468.4100037,304400000
10/20/1993,466.0700073,466.8699951,464.5400085,466.2099915,305670000
10/21/1993,465.3599854,466.6400146,464.3800049,466.0599976,289600000
10/22/1993,463.269989,467.8200073,463.269989,465.3599854,301440000
10/25/1993,464.2000122,464.4899902,462.0499878,463.269989,260310000
10/26/1993,464.2999878,464.3200073,462.6499939,464.2000122,284530000
10/27/1993,464.6099854,464.6099854,463.3599854,464.2999878,279830000
10/28/1993,467.730011,468.7600098,464.519989,464.519989,301220000
10/29/1993,467.8299866,468.2000122,467.3699951,467.7200012,270570000
11/1/1993,469.1000061,469.1099854,467.3299866,467.8299866,256030000
11/2/1993,468.4400024,469.1000061,466.2000122,469.1000061,304780000
11/3/1993,463.019989,468.6099854,460.9500122,468.4400024,342110000
11/4/1993,457.4899902,463.1600037,457.2600098,463.019989,323430000
11/5/1993,459.5700073,459.6300049,454.3599854,457.4899902,336890000
11/8/1993,460.2099915,461.5400085,458.7799988,459.5700073,234340000
11/9/1993,460.3299866,463.4200134,460.2099915,460.2099915,276360000
11/10/1993,463.7200012,463.7200012,459.5700073,460.3999939,283450000
11/11/1993,462.6400146,464.9599915,462.4899902,463.7200012,283820000
11/12/1993,465.3900146,465.8399963,462.6400146,462.6400146,326240000
11/15/1993,463.75,466.1300049,463.0100098,465.3900146,251030000
11/16/1993,466.7399902,466.7399902,462.9700012,463.75,303980000
11/17/1993,464.8099976,467.2399902,462.730011,466.7399902,316940000
11/18/1993,463.6199951,464.8800049,461.730011,464.8299866,313490000
11/19/1993,462.6000061,463.6000061,460.0299988,463.5899963,302970000
11/22/1993,459.1300049,462.6000061,457.0799866,462.6000061,280130000
11/23/1993,461.0299988,461.769989,458.4700012,459.1300049,260400000
11/24/1993,462.3599854,462.8999939,461.0299988,461.0299988,230630000
11/26/1993,463.0599976,463.6300049,462.3599854,462.3599854,90220000
11/29/1993,461.8999939,464.8299866,461.8299866,463.0599976,272710000
11/30/1993,461.7900085,463.6199951,460.4500122,461.8999939,286660000
12/1/1993,461.8900146,464.4700012,461.6300049,461.9299927,293870000
12/2/1993,463.1099854,463.2200012,461.4500122,461.8900146,256370000
12/3/1993,464.8900146,464.8900146,462.6700134,463.1300049,268360000
12/6/1993,466.4299927,466.8900146,464.3999939,464.8900146,292370000
12/7/1993,466.7600098,466.769989,465.4400024,466.4299927,285690000
12/8/1993,466.2900085,466.730011,465.4200134,465.8800049,314460000
12/9/1993,464.1799927,466.5400085,463.8699951,466.2900085,287570000
12/10/1993,463.9299927,464.8699951,462.6600037,464.1799927,245620000
12/13/1993,465.7000122,465.7099915,462.7099915,463.9299927,256580000
12/14/1993,463.0599976,466.1199951,462.4599915,465.730011,275050000
12/15/1993,461.8399963,463.6900024,461.8399963,463.0599976,331770000
12/16/1993,463.3399963,463.980011,461.8599854,461.8599854,284620000
12/17/1993,466.3800049,466.3800049,463.3399963,463.3399963,363750000
12/20/1993,465.8500061,466.8999939,465.5299988,466.3800049,255900000
12/21/1993,465.2999878,465.9200134,464.0299988,465.8399963,273370000
12/22/1993,467.3200073,467.3800049,465.0799866,465.0799866,272440000
12/23/1993,467.3800049,468.9700012,467.2999878,467.2999878,227240000
12/27/1993,470.5400085,470.5499878,467.3500061,467.3999939,171200000
12/28/1993,470.9400024,471.0499878,469.4299927,470.6099854,200960000
12/29/1993,470.5799866,471.2900085,469.8699951,470.8800049,269570000
12/30/1993,468.6400146,470.5799866,468.0899963,470.5799866,195860000
12/31/1993,466.4500122,470.75,466.4500122,468.6600037,168590000
1/3/1994,465.4400024,466.9400024,464.3599854,466.5100098,270140000
1/4/1994,466.8900146,466.8900146,464.4400024,465.4400024,326600000
1/5/1994,467.5499878,467.8200073,465.9200134,466.8900146,400030000
1/6/1994,467.1199951,469,467.019989,467.5499878,365960000
1/7/1994,469.8999939,470.2600098,467.0299988,467.0899963,324920000
1/10/1994,475.269989,475.269989,469.5499878,469.8999939,319490000
1/11/1994,474.1300049,475.2799988,473.269989,475.269989,305490000
1/12/1994,474.1700134,475.0599976,472.1400146,474.1300049,310690000
1/13/1994,472.4700012,474.1700134,471.7999878,474.1700134,277970000
1/14/1994,474.9100037,475.3200073,472.5,472.5,304920000
1/17/1994,473.2999878,474.9100037,472.8399963,474.9100037,233980000
1/18/1994,474.25,475.1900024,473.2900085,473.2999878,308840000
1/19/1994,474.2999878,474.7000122,472.2099915,474.25,311370000
1/20/1994,474.980011,475,473.4200134,474.2999878,310450000
1/21/1994,474.7200012,475.5599976,473.7200012,474.980011,346350000
1/24/1994,471.9700012,475.2000122,471.4899902,474.7200012,296900000
1/25/1994,470.9200134,472.5599976,470.269989,471.9700012,326120000
1/26/1994,473.2000122,473.4400024,470.7200012,470.9200134,304660000
1/27/1994,477.0499878,477.519989,473.2000122,473.2000122,346500000
1/28/1994,478.7000122,479.75,477.0499878,477.0499878,313140000
1/31/1994,481.6099854,482.8500061,478.7000122,478.7000122,322870000
2/1/1994,479.6199951,481.6400146,479.1799927,481.6000061,322510000
2/2/1994,482,482.230011,479.5700073,479.6199951,328960000
2/3/1994,480.7099915,481.9599915,478.7099915,481.9599915,318350000
2/4/1994,469.8099976,481.019989,469.2799988,480.6799927,378380000
2/7/1994,471.7600098,472.0899963,467.5700073,469.8099976,348270000
2/8/1994,471.0499878,472.3299866,469.5,471.7600098,318180000
2/9/1994,472.769989,473.4100037,471.0499878,471.0499878,332670000
2/10/1994,468.9299927,473.1300049,468.9100037,472.8099976,327250000
2/11/1994,470.1799927,471.1300049,466.8900146,468.9299927,213740000
2/14/1994,470.230011,471.9899902,469.0499878,470.1799927,263190000
2/15/1994,472.519989,473.4100037,470.230011,470.230011,306790000
2/16/1994,472.7900085,474.1600037,471.9400024,472.5299988,295450000
2/17/1994,470.3399963,475.1199951,468.4400024,472.7900085,340030000
2/18/1994,467.6900024,471.0899963,466.0700073,470.2900085,293210000
2/22/1994,471.4599915,471.6499939,467.5799866,467.6900024,270900000
2/23/1994,470.6900024,472.4100037,469.4700012,471.480011,309910000
2/24/1994,464.2600098,470.6499939,464.2600098,470.6499939,342940000
2/25/1994,466.0700073,466.480011,464.3299866,464.3299866,273680000
2/28/1994,467.1400146,469.1600037,466.0700073,466.0700073,268690000
3/1/1994,464.4400024,467.4299927,462.019989,467.1900024,304450000
3/2/1994,464.8099976,464.8699951,457.4899902,464.3999939,361130000
3/3/1994,463.0100098,464.8299866,462.5,464.8099976,291790000
3/4/1994,464.7399902,466.1600037,462.4100037,463.0299988,311850000
3/7/1994,466.9100037,468.0700073,464.7399902,464.7399902,285590000
3/8/1994,465.8800049,467.7900085,465.019989,466.9200134,298110000
3/9/1994,467.0599976,467.4200134,463.3999939,465.9400024,309810000
3/10/1994,463.8999939,467.2900085,462.4599915,467.0799866,369370000
3/11/1994,466.4400024,466.6099854,462.5400085,463.8599854,303890000
3/14/1994,467.3900146,467.6000061,466.0799866,466.4400024,260150000
3/15/1994,467.0100098,468.9899902,466.0400085,467.3900146,303750000
3/16/1994,469.4200134,469.8500061,465.480011,467.0400085,307640000
3/17/1994,470.8999939,471.0499878,468.6199951,469.4200134,303930000
3/18/1994,471.0599976,471.0899963,467.8299866,470.8900146,462240000
3/21/1994,468.5400085,471.0599976,467.230011,471.0599976,247380000
3/22/1994,468.7999878,470.4700012,467.8800049,468.3999939,282240000
3/23/1994,468.5400085,470.3800049,468.519989,468.8900146,281500000
3/24/1994,464.3500061,468.5700073,462.4100037,468.5700073,303740000
3/25/1994,460.5799866,465.2900085,460.5799866,464.3500061,249640000
3/28/1994,460,461.1199951,456.1000061,460.5799866,287350000
3/29/1994,452.480011,460.3200073,452.4299927,460,305360000
3/30/1994,445.5499878,452.4899902,445.5499878,452.480011,390520000
3/31/1994,445.769989,447.1600037,436.1600037,445.5499878,403580000
4/4/1994,438.9200134,445.6600037,435.8599854,445.6600037,344390000
4/5/1994,448.2900085,448.2900085,439.1400146,439.1400146,365990000
4/6/1994,448.0499878,449.6300049,444.980011,448.2900085,302000000
4/7/1994,450.8800049,451.1000061,446.3800049,448.1099854,289280000
4/8/1994,447.1000061,450.8900146,445.5100098,450.8900146,264090000
4/11/1994,449.8699951,450.3399963,447.1000061,447.1199951,243180000
4/12/1994,447.5700073,450.7999878,447.3299866,449.8299866,257990000
4/13/1994,446.2600098,448.5700073,442.6199951,447.6300049,278030000
4/14/1994,446.3800049,447.5499878,443.5700073,446.2600098,275130000
4/15/1994,446.1799927,447.8500061,445.8099976,446.3800049,309550000
4/18/1994,442.4599915,447.8699951,441.480011,446.269989,271470000
4/19/1994,442.5400085,444.8200073,438.8299866,442.5400085,323280000
4/20/1994,441.9599915,445.0100098,439.3999939,442.5400085,366540000
4/21/1994,448.730011,449.1400146,441.9599915,441.9599915,378770000
4/22/1994,447.6300049,449.9599915,447.1600037,448.730011,295710000
4/25/1994,452.7099915,452.7099915,447.5799866,447.6400146,262320000
4/26/1994,451.8699951,452.7900085,450.6600037,452.7099915,288120000
4/28/1994,449.1000061,452.230011,447.9700012,451.8399963,325200000
4/29/1994,450.9100037,451.3500061,447.9100037,449.0700073,293970000
5/2/1994,453.019989,453.5700073,449.0499878,450.9100037,296130000
5/3/1994,453.0299988,453.980011,450.5100098,453.0599976,288270000
5/4/1994,451.7200012,453.1099854,449.8699951,453.0400085,267940000
5/5/1994,451.3800049,452.8200073,450.7200012,451.7200012,255690000
5/6/1994,447.8200073,451.3699951,445.6400146,451.3699951,291910000
5/9/1994,442.3200073,447.8200073,441.8399963,447.8200073,250870000
5/10/1994,446.0100098,446.8399963,442.3699951,442.3699951,297660000
5/11/1994,441.4899902,446.0299988,440.7799988,446.0299988,277400000
5/12/1994,443.75,444.7999878,441.5,441.5,272770000
5/13/1994,444.1400146,444.7200012,441.2099915,443.6199951,252070000
5/16/1994,444.4899902,445.8200073,443.6199951,444.1499939,234700000
5/17/1994,449.3699951,449.3699951,443.7000122,444.4899902,311280000
5/18/1994,453.6900024,454.4500122,448.8699951,449.3900146,337670000
5/19/1994,456.480011,456.8800049,453,453.6900024,303680000
5/20/1994,454.9200134,456.480011,454.2200012,456.480011,295180000
5/23/1994,453.2000122,454.9200134,451.7900085,454.9200134,249420000
5/24/1994,454.8099976,456.769989,453.2099915,453.2099915,280040000
5/25/1994,456.3399963,456.3399963,452.2000122,454.8399963,254420000
5/26/1994,457.0599976,457.769989,455.7900085,456.3299866,255740000
5/27/1994,457.3299866,457.3299866,454.6700134,457.0299988,186430000
